"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","120,820","36.6"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","422,848","35.8"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","EGGS","EGGS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","60","11.1"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","EGGS","EGGS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","43,438,172","45.0"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","EGGS","EGGS, ORGANIC - SALES, MEASURED IN DOZEN","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","21,260,967","38.4"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","46.9"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","55.8"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","246","5.9"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","43,428,429","15.7"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK, ORGANIC - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","142,678,892","15.9"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","POULTRY, OTHER","POULTRY, OTHER, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","20","48.4"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","POULTRY, OTHER","POULTRY, OTHER, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","20","47.5"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","POULTRY, OTHER","POULTRY, OTHER, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","13,148,360","47.6"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","52.3"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","53.6"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SPECIALTY ANIMAL TOTALS","SPECIALTY ANIMAL TOTALS, ANIMALS ONLY, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","53.2"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","53.8"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","53.8"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","ANIMAL TOTALS","ANIMAL TOTALS, ANIMALS ONLY, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","111","6.1"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","ANIMAL TOTALS","ANIMAL TOTALS, ANIMALS ONLY, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","26,577,000","27.6"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","ANIMAL TOTALS","ANIMAL TOTALS, PRODUCTS ONLY, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","107","4.1"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","ANIMAL TOTALS","ANIMAL TOTALS, PRODUCTS ONLY, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","129,224,000","34.4"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4,223","12.2"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","109","7.6"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","77","8.6"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,337,717","14.2"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,312","12.4"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","541","41.1"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","12","35.5"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","32.8"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","146,000","36.9"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","98","35.2"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5,596","11.1"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","93","6.2"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","62","8.7"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","696,673","10.2"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","922","11.2"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, BROILERS, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","50,075","33.4"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, BROILERS, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","25.4"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, BROILERS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","25.4"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, BROILERS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,932,302","34.5"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, BROILERS, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","233,870","33.9"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","10.6"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","33.4"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","EGGS","EGGS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14","11.1"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","EGGS","EGGS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","EGGS","EGGS, ORGANIC - SALES, MEASURED IN DOZEN","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","GOATS","GOATS, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","GOATS","GOATS, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","94.9"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,093","77.5"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","46.9"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","55.8"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","438,882","66.2"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,442","91.5"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","93","5.9"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","20,019,826","15.7"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK, ORGANIC - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","66,684,699","15.9"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POULTRY, OTHER","POULTRY, OTHER, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","48.4"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POULTRY, OTHER","POULTRY, OTHER, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","47.5"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","POULTRY, OTHER","POULTRY, OTHER, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","710","61.4"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","52.3"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","53.6"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SPECIALTY ANIMAL TOTALS","SPECIALTY ANIMAL TOTALS, ANIMALS ONLY, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","53.2"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","53.8"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","53.8"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","ANIMAL TOTALS","ANIMAL TOTALS, ANIMALS ONLY, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","59","6.1"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","ANIMAL TOTALS","ANIMAL TOTALS, ANIMALS ONLY, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7,471,000","27.6"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","ANIMAL TOTALS","ANIMAL TOTALS, PRODUCTS ONLY, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","122","4.1"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","ANIMAL TOTALS","ANIMAL TOTALS, PRODUCTS ONLY, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","84,921,000","34.4"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","973","12.2"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","24","7.6"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15","8.6"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","105,106","14.2"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, (EXCL COWS), ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","620","12.4"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","35.5"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","32.8"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF, ORGANIC - SALES, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK, ORGANIC - INVENTORY, PEAK, MEASURED IN HEAD","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,351","11.1"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK, ORGANIC - OPERATIONS WITH INVENTORY, PEAK","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","21","6.2"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","18","8.7"
"CENSUS","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","172,526","10.2"
